ID,SYMBOL,ENTREZID,ENSEMBL,logFC,AveExpr,P.Value,adj.P.Val,fc,Ctrl,KO
17261726,Fbll1,237730,ENSMUSG00000051062,-0.107502576679731,6.28873177327899,0.0563506815188435,0.349752051705924,-1.07736162010161,6.25798113560079,6.2561404778071
17332783,Snx9,66616,ENSMUSG00000002365,-0.120080991448278,9.14115625065907,0.0563527043774144,0.349752051705924,-1.08679587244051,9.21574613042447,9.01353349228759
17325581,Cox17,12856,ENSMUSG00000046516,0.118344543574183,7.60846171660987,0.056364820213113,0.349752051705924,1.08548857666722,7.46799039912605,7.69487101918594
17376822,Snap25,20614,ENSMUSG00000027273,0.103650214684436,6.15454850384029,0.0564048866082583,0.349843355150283,1.07448862859715,6.06387468691146,6.17452904546698
17514853,Slc36a4,234967,ENSMUSG00000043885,0.125667478609008,8.92549541874916,0.0564085585709193,0.349843355150283,1.09101238470405,8.84643548124876,9.00996040631193
17370024,Rpl12,269261,ENSMUSG00000063328,0.155997845107901,7.1629297747256,0.0564691893650156,0.349949292550753,1.114191986597,7.19219862645634,7.11789376012095
17458718,Prr15,78004,ENSMUSG00000045725,-0.11891147645005,7.56441840670675,0.0565251391053697,0.350135832693309,-1.08591522268384,7.56950686824118,7.46289946958341
17401023,Igsf3,78908,ENSMUSG00000042035,0.0989516401080515,8.44802456638858,0.0565283386917642,0.350135832693309,1.07099492228009,8.4710494358783,8.56944741387526
17475360,Cyp2b10,13088,ENSMUSG00000030483,0.672306430755377,6.17357957135964,0.0565659686378917,0.350153080293084,1.59361864379834,6.06384435551808,5.97513480955945
17214476,Des,13346,ENSMUSG00000026208,-0.104722710556986,8.87199969514559,0.056574157836334,0.350153080293084,-1.07528769772311,8.90951853257505,8.91189608580174
17387432,Ctnnd1,12388,ENSMUSG00000034101,0.10006121411757,11.1447498491267,0.05657469812675,0.350153080293084,1.07181893927031,11.0928583721988,11.2377831953984
17355483,Katnal2,71206,ENSMUSG00000025420,-0.0861563636828437,6.63482519832008,0.0566516822623213,0.35044960336099,-1.06153825546461,6.60907085306991,6.56565733390991
17526225,Hmbs,15288,ENSMUSG00000032126,0.149483728089043,9.290228325748,0.0567429034988646,0.350790100212811,1.10917248098403,9.14504541347891,9.3958322982972
17299316,Socs4,67296,ENSMUSG00000048379,0.115334564925288,8.89649801219812,0.0567503791774158,0.350790100212811,1.08322621952341,8.81115905126908,9.02939105317029
17506532,Dpep1,13479,ENSMUSG00000019278,-0.102607398128967,12.0988898220663,0.0568258122225654,0.351076333995229,-1.07371224160236,12.1647031202393,11.9905331320415
17424276,Enho,69638,ENSMUSG00000028445,0.124456112345078,7.5992891724015,0.0568830019886062,0.351249623191426,1.09009669506519,7.55674081820845,7.63127941066255
17215035,Psmd1,70247,ENSMUSG00000026229,0.111977287868699,10.5296109402683,0.0569129075982824,0.351344292822482,1.08070838847562,10.6007098978152,10.6202776867598
17476535,Dmkn,73712,ENSMUSG00000060962,0.10844013293612,7.822750954799,0.0569894682023108,0.351525962906029,1.07806198669307,7.85467517267134,7.91798714512043
17294066,Mtrr,210009,ENSMUSG00000034617,0.124993048987609,8.49163911976766,0.0570001721880925,0.351525962906029,1.09050247853026,8.35445997786064,8.49350240015095
17264469,Rangrf,57785,ENSMUSG00000032892,0.110970099667719,6.691924324022,0.0570006632513239,0.351525962906029,1.07995417719313,6.61649429804594,6.83652789497298
17474593,Ercc2,13871,ENSMUSG00000030400,0.0924893685748795,8.85288107632672,0.0570482812020269,0.351659255564442,1.06620833734654,8.68644947518405,8.79303753120534
17377785,Cox4i2,84682,ENSMUSG00000009876,0.185460508378773,9.47065067778676,0.057082293544883,0.351759419858511,1.13717990323035,9.31504502325286,9.83790045982476
17468612,Arhgap25,232201,ENSMUSG00000030047,0.108478763392789,7.84071714969821,0.0570993973022828,0.351774896694641,1.07809085390565,7.86336685403221,7.88934033684248
17430256,Zscan20,269585,ENSMUSG00000061894,0.113257518338746,7.08161608877441,0.0571189813003953,0.351805641851975,1.08166782191516,7.01705705456807,7.04574723296266
17275351,Scfd1,76983,ENSMUSG00000020952,0.114755191347548,9.03538926333115,0.0571719494750094,0.352041937674087,1.08279129278452,9.06561562647668,9.02967075727493
17397990,Mme,17380,ENSMUSG00000027820,-0.130008593889228,10.499917005594,0.0572361308795176,0.352305624136172,-1.0943002198018,10.5274121420523,10.3920233339451
17538354,Mir680-2,751551,ENSMUSG00000076117,0.129119005492285,9.73241997521921,0.0572440009018702,0.352305624136172,1.09362566510945,9.55271582293456,9.70350592419842
17304973,Arhgap22,239027,ENSMUSG00000063506,0.145179314285692,6.5794959583756,0.0573247344600616,0.352622447978746,1.1058680944419,6.55907802810632,6.61433682210719
17537029,Magee1,107528,ENSMUSG00000031227,0.149802842752692,6.84840332946309,0.0573583141991677,0.352682261511333,1.10941784978486,6.91027999631879,7.07792287354134
17365072,Bloc1s2,73689,ENSMUSG00000057506,0.166327296800379,7.56652883835125,0.0574817300775293,0.353047660376815,1.12219803894892,7.41146468923291,7.51093664623812
17363903,Prkg1,19091,ENSMUSG00000052920,-0.121865723524147,9.73252548768802,0.0576039940592107,0.353619677438543,-1.08814116000294,9.77937346257574,9.74830991039964
17360045,Trim8,93679,ENSMUSG00000025034,0.0960314637064972,10.1658673199657,0.0576042009914614,0.353619677438543,1.06882930103309,10.0966422154715,10.1653039039955
17418357,Yrdc,230734,ENSMUSG00000028889,0.159379106680504,7.10671421053925,0.0576506739281389,0.353814866696956,1.11680639415595,7.01281354702509,7.32328493556846
17493005,Fah,14085,ENSMUSG00000030630,-0.158281672113091,8.97408030421468,0.0577099794562005,0.35398733496452,-1.1159571807947,9.09104274622605,9.06994616973001
17491816,Mphosph10,67973,ENSMUSG00000030521,-0.113381015868192,6.89475136167989,0.0577375119708173,0.35398733496452,-1.08176041876866,6.88940488239761,6.86313835989512
17363559,Fam189a2,381217,ENSMUSG00000071604,-0.137313012459661,10.0768303567465,0.0578112093624671,0.354291696930525,-1.09985475199029,9.94436185073091,10.0186456592628
17436839,Acox3,80911,ENSMUSG00000029098,-0.0940618300933682,8.29682934321576,0.0578165485429413,0.354291696930525,-1.06737108176098,8.36501769353667,8.31618633279974
17315705,Card6,239319,ENSMUSG00000041849,-0.126466509701994,6.80674297176398,0.057844022254967,0.354362308897448,-1.09161680507464,6.97582271844919,6.68712464732394
17315255,Eif4b,75705,ENSMUSG00000058655,0.10016125507768,11.8424144261801,0.0578705163916547,0.354362308897448,1.07189326510528,11.7743441430005,11.8945461724087
17416540,Lrp8,16975,ENSMUSG00000028613,0.116141209849764,6.95036468588868,0.0578868698899967,0.354362308897448,1.08383204627684,6.9015223014218,7.06605111076606
17264984,Nlgn2,216856,ENSMUSG00000051790,-0.0929782060416731,8.64634797627271,0.0579348283899544,0.354515173637957,-1.06656966865987,8.66348625282344,8.65144362293833
17340787,Map3k4,26407,ENSMUSG00000014426,-0.122725896511209,9.18156744994305,0.0579559588213875,0.354515173637957,-1.08879013202528,9.32736015042204,9.20504401597772
17419965,Fuca1,71665,ENSMUSG00000028673,-0.116676203585536,9.22065234925845,0.057983428880157,0.354578155896518,-1.08423403759428,9.32450702412131,9.2668875443713
17451691,Rnf10,50849,ENSMUSG00000041740,0.102556399319022,10.6958541243919,0.0579956721574634,0.354578155896518,1.07367428688763,10.552857782032,10.760104797161
17366448,Gm13180,100040257,NA,0.119552494093454,6.3540794517197,0.0580689271314338,0.354846039634341,1.08639782327755,6.39640265612929,6.483848156612
17357314,Eml3,225898,ENSMUSG00000071647,0.104348756040123,9.30090036079211,0.0580917264523966,0.354895400301045,1.07500901333715,9.13905472718142,9.31279625991141
17394036,Fitm2,228859,ENSMUSG00000048486,0.093950989848917,9.68617808736747,0.0581599800896276,0.355163754702432,1.06728908028202,9.61026327415223,9.72657250666469
17527123,Acat1,110446,ENSMUSG00000032047,-0.154805730652646,10.1450779235445,0.0581694786387498,0.355163754702432,-1.1132716980292,10.1831060102621,10.2010672674066
17376167,Sirpa,19261,ENSMUSG00000037902,-0.131431490750611,9.31194705725877,0.058206065360429,0.355163754702432,-1.09538003529348,9.30741889793407,9.21734174500976
17330544,Sidt1,320007,ENSMUSG00000022696,-0.119214826839141,6.13389848238683,0.0582184774525928,0.355163754702432,-1.08614357824801,6.29892704492213,5.92913229856339
17448050,Ccdc149,100503884,ENSMUSG00000045790,-0.173379082297882,7.00386455889017,0.0582202216150658,0.355163754702432,-1.12769668660433,7.05612314171532,6.74214646332037
17391094,Hdc,15186,ENSMUSG00000027360,0.57133159681592,9.53061439756965,0.0582262904748056,0.355163754702432,1.48589440740626,9.15930762480784,10.0327832652182
17408662,Hipk1,15257,ENSMUSG00000008730,-0.0797742143517102,11.2019678636772,0.0582593031190134,0.355163754702432,-1.05685262734353,11.2365665776797,11.1519010909498
17385564,Cd302,66205,ENSMUSG00000060703,-0.103590102935591,8.1265257305669,0.0582821853162373,0.355163754702432,-1.07444385957586,8.1863520457612,8.0802313344466
17248666,Rnf145,74315,ENSMUSG00000019189,0.0867396905871853,10.3189407075052,0.0582947320138432,0.355163754702432,1.06196755549652,10.3217276590645,10.412906375902
17426434,Brinp1,56710,ENSMUSG00000028351,-0.127984327100034,9.22465609264382,0.0583130736711299,0.355163754702432,-1.09276586763632,9.08321806979643,9.17117004253746
17532246,Gorasp1,74498,ENSMUSG00000032513,-0.116219710071304,8.07669998317216,0.0583183622081702,0.355163754702432,-1.08389102157522,7.99889897659647,7.92293807913053
17487876,Dedd2,67379,ENSMUSG00000054499,0.148346697997813,7.99465810826067,0.0583271790296149,0.355163754702432,1.10829865415122,7.83254910528319,7.90745977972236
17320737,Adamts20,223838,ENSMUSG00000022449,-0.113596893940402,5.76371372109248,0.0583865178186909,0.355349880807368,-1.08192230039998,5.79837929467869,5.56051222500678
17454816,Zfp316,54201,ENSMUSG00000046658,-0.118096090048464,6.32354115531791,0.0583894160837729,0.355349880807368,-1.0853016554988,6.3897425891826,6.25636988401788
17304518,Smim4,66487,ENSMUSG00000058351,-0.108572273766624,7.91051530036611,0.0584019673853567,0.355349880807368,-1.07816073419438,7.783247451978,7.78228624187321
17243212,Eef2,13629,ENSMUSG00000034994,-0.194441767189597,6.14090107375043,0.0585550243395231,0.356101405588518,-1.14428130957872,6.38855208901549,6.05504450112855
17388089,Ptpmt1,66461,NA,0.126349110013404,7.56263036524304,0.058574855178052,0.356132164887087,1.09152797808408,7.45453170821516,7.63641666291445
17480962,Anapc15,75430,ENSMUSG00000030649,0.129927029423539,7.35263217913995,0.0586754423097449,0.356653779062284,1.09423835399707,7.36215403057819,7.37862710735326
17476280,Gm5113,330503,ENSMUSG00000066647,0.129909098563574,6.09011642252113,0.0587496679911681,0.357014934777688,1.09422475409397,5.92458633793329,6.0210391818346
17325810,Cfap44,212517,ENSMUSG00000071550,-0.127230117864258,9.07113474718084,0.0587997900995227,0.357229470748285,-1.09219474297445,9.14762478565845,8.95854258308755
17271842,Fads6,328035,ENSMUSG00000044788,-0.149028403554278,7.09995024081165,0.058879540246325,0.357546050851608,-1.10882247371158,7.13796789706858,7.04079458695071
17444304,0610040B10Rik,67672,ENSMUSG00000089889,0.235792034600554,7.04499786961903,0.0590327413530315,0.358249677315438,1.17755303234817,7.095795427659,7.51852517236205
17297080,Pxk,218699,ENSMUSG00000033885,-0.0810063037916606,10.3510472156183,0.0590397806194823,0.358249677315438,-1.0577555854242,10.4038282940588,10.2919727268022
17421187,Pramef8,242736,ENSMUSG00000046862,0.125227171242864,8.03746024240327,0.0590420196612701,0.358249677315438,1.09067946092058,7.94542723645774,8.28626267858505
17266698,Myo1d,338367,ENSMUSG00000035441,-0.106841283351987,10.6806430852835,0.0590953469749077,0.358392927650269,-1.07686789913419,10.7861115983578,10.6120831407863
17345349,Tjap1,74094,ENSMUSG00000012296,0.205470857749512,9.03377002588059,0.0591073235730322,0.358392927650269,1.15306261473026,8.92839760095503,9.05032973498456
17468602,Gkn3,68888,ENSMUSG00000030048,-0.157684854799166,6.03330239411373,0.0591102285783162,0.358392927650269,-1.11549562460551,5.87239397267042,5.95091198726424
17326188,G730013B05Rik,619312,NA,0.0900511024530299,6.05895678595864,0.0591689053882702,0.358658486848134,1.06440788473211,5.96580379963978,6.00556703667425
17285783,Vmn1r213,171249,ENSMUSG00000060024,-0.128683691999467,5.99355740865108,0.0592253290610643,0.358910258339637,-1.09329572830504,6.15703772108662,5.94381796570717
17404329,Gyg,27357,ENSMUSG00000019528,-0.0957442529020582,12.4455663462577,0.0592462828027381,0.358947006666401,-1.06861654035944,12.4478377376424,12.4092963573773
17282019,Mir5135,100628604,ENSMUSG00000092738,-0.0958535350043981,9.69094323081013,0.0592916562025,0.35913164725469,-1.068697489612,9.72967871983481,9.67867813975873
17437227,Gm16401,100041413,ENSMUSG00000072962,0.0949713568932866,5.80033751923776,0.0593203112618982,0.359214956943125,1.06804420300666,5.72458815856098,5.7158924775331
17447346,Trmt44,78890,ENSMUSG00000029097,0.13220824710657,7.7613783099867,0.0594018328434299,0.359618278341679,1.0959699537942,7.79254368128883,7.9377522042997
17222070,Mir5103,100628580,ENSMUSG00000092852,0.1846539950863,7.64170122230439,0.0594321198070559,0.35971130107675,1.13654436046408,7.57939891929907,7.68114379434394
17525561,Pknox2,208076,ENSMUSG00000035934,-0.153526110450898,8.39704820608837,0.0594603724866371,0.359740415950444,-1.1122847026272,8.53388123088723,8.38589633109182
17377963,Dnmt3b,13436,ENSMUSG00000027478,0.0938952766619376,7.24018733097792,0.0594667755242261,0.359740415950444,1.06724786510745,7.23518232816451,7.35764243307551
17454551,Snx8,231834,ENSMUSG00000029560,-0.1030069480206,8.51271347682927,0.0595185994889525,0.359963592042192,-1.07400964403907,8.57341708284584,8.3594378135413
17467128,Nt5c3,107569,ENSMUSG00000029780,0.16021192101373,7.23486287322765,0.0595562311499696,0.360100843825512,1.11745127117549,7.02393378626795,7.17568159405501
17501633,Lpl,16956,ENSMUSG00000015568,-0.19650722503911,9.39360114619232,0.0596123400604247,0.360349719618018,-1.14592071180858,9.50056486716991,9.36742252014536
17436481,Fgfr3,14184,ENSMUSG00000054252,-0.137038752187555,9.00389358955322,0.0596465933376459,0.36041883724966,-1.09964568646715,8.98322382164834,8.94056516026779
17214588,Inha,16322,ENSMUSG00000032968,0.115890759863646,8.68665038364838,0.0596536757218294,0.36041883724966,1.0836439107712,8.70782790467287,8.83536555966804
17319565,Desi1,28075,ENSMUSG00000022472,0.089517024156045,9.3391957146657,0.0597056667698958,0.360642572994708,1.0640139193246,9.32545848643394,9.33480399821061
17300672,Nfatc4,73181,ENSMUSG00000023411,-0.0935044959908851,8.70699657824478,0.0597336067074438,0.360720827078452,-1.0669588204057,8.80075548043457,8.72319537368314
17338571,Kat2b,18519,ENSMUSG00000000708,-0.116439834280969,8.86706887009283,0.0597485486590724,0.360720827078452,-1.08405641263192,8.87820531534077,8.79111894047937
17466606,Gimap6,231931,ENSMUSG00000047867,0.123285506568486,9.03393307421594,0.0598095915829957,0.360908591812585,1.08921254707287,9.1420356920489,9.23103093289167
17254295,Wfdc18,14038,ENSMUSG00000000983,0.168521421087696,6.49537662778275,0.0598642523094877,0.361057675863102,1.12390603350342,6.40544007685889,6.52873012576766
17277679,Gm2022,100039052,ENSMUSG00000079034,0.212349406630599,7.15898048679143,0.0598883118221411,0.361112439493836,1.15857336735842,7.10689480607184,7.11307840484258
17232724,4930547M16Rik,75299,NA,0.122912711759709,6.86863579000558,0.0600027398319953,0.361694500352029,1.08893112909204,6.83269192668894,6.91553617532059
17548888,Gm5396,385454,NA,-0.0972044759539088,8.29950684423334,0.0600424285649208,0.361770263787689,-1.06969868760225,8.31324931262931,8.26341113913361
17334625,Tsr3,68327,ENSMUSG00000015126,0.111335898936615,7.10033064831026,0.0601023055460901,0.361929456838081,1.08022803724259,7.16961249979899,7.10895736298755
17305605,Txndc16,70561,ENSMUSG00000021830,-0.185765118077832,8.30041869389778,0.0601103026767411,0.361929456838081,-1.13742003201001,8.50005894509753,8.18569330916277
17498122,Nctc1,330677,ENSMUSG00000087090,-0.10920772909089,5.97049445898518,0.0601138899564308,0.361929456838081,-1.07863572985716,6.01966699617183,5.78079177786049
17486864,C5ar1,12273,ENSMUSG00000049130,-0.1336692549903,6.19538997657298,0.0601789633768237,0.361959384305276,-1.09708039761226,6.23474359445043,6.19040807885177
17347650,Haao,107766,ENSMUSG00000000673,-0.154933262348307,6.88390864717887,0.0601908120801286,0.361959384305276,-1.11337011363251,7.03789931457232,6.58144384347391
17441624,Rbm19,74111,ENSMUSG00000029594,0.131684906280956,6.97878926194845,0.0601923699209829,0.361959384305276,1.09557246036305,6.9152729819522,7.16174334047843
17510867,Zfp330,30932,ENSMUSG00000031711,0.0862504626884935,8.32367693264762,0.0601939341967002,0.361959384305276,1.06160749598264,8.3301681301249,8.44437956223387
17266749,1700071K01Rik,237880,ENSMUSG00000038845,0.134465357600465,5.90097247520621,0.060217621168973,0.362011519581155,1.09768595149765,5.74155081487719,5.72261762013693
17330337,Maats1,320214,ENSMUSG00000022805,-0.0953286830355564,6.95026998283148,0.0602573559342236,0.362160079657524,-1.06830876853864,7.07413755968361,6.84445702564554
17501672,Zfp930,234358,ENSMUSG00000059897,0.227223794470397,8.03572444965924,0.0602949799941763,0.362222739136745,1.17058021072746,7.96665244716654,8.49145669758393
17266374,Supt6,20926,ENSMUSG00000002052,0.0936871094859075,9.99778875076194,0.0603186494456493,0.362257519229265,1.06709388249819,9.95800702611234,10.157469266334
17371374,Cers6,241447,ENSMUSG00000027035,-0.133886224497873,9.30040791623026,0.0603675897291143,0.362461142117001,-1.09724540191801,9.10647584398399,9.14874756627582
17249028,Scgb3a1,68662,ENSMUSG00000064057,-0.655178420787676,8.86774424684654,0.0604176178297476,0.362671193481505,-1.57481070087362,8.93907555971363,8.05933479634355
17507355,Lig4,319583,ENSMUSG00000049717,0.135000140911403,7.39105212016835,0.0605397695244444,0.363237612946984,1.09809292104035,7.31873477147289,7.32073666732806
17389571,Zfp770,228491,ENSMUSG00000040321,0.129818980749466,7.48406912675957,0.0605681694199903,0.363237612946984,1.09415640557925,7.40345791835643,7.52928153133109
17405236,Ufm1,67890,ENSMUSG00000027746,0.0789214394471518,8.59660009150352,0.0605939109660842,0.363237612946984,1.0562281079133,8.60500603963621,8.69401744318773
17290629,Lgals8,56048,ENSMUSG00000057554,-0.0902269023292952,9.45313330104921,0.060599220508558,0.363237612946984,-1.06453759625848,9.55510957614993,9.4337880336592
17478942,Tm2d3,68634,ENSMUSG00000078681,-0.0868052420442833,8.83649043139005,0.0606080691170158,0.363237612946984,-1.06201580900832,8.84202984138517,8.73943983647762
17486073,Zfp787,67109,ENSMUSG00000046792,0.148612036130173,8.0662836929769,0.0606306265215705,0.363237612946984,1.1085025093882,8.15316432880162,8.23331772680413
17548403,Slc35a4,67843,ENSMUSG00000033272,0.10361120527012,10.6235774805816,0.0606324356067486,0.363237612946984,1.07445957560658,10.5684776841442,10.7860414704875
17524744,Gm7904,666043,NA,0.180911217717115,6.37730539946489,0.0606325197867286,0.363237612946984,1.13359964982869,6.55738118918674,6.65811050299108
17513166,Cfdp1,23837,ENSMUSG00000031954,0.121726769161443,9.82740207108323,0.0606895344856445,0.363374673414108,1.08803635983672,9.69179207073114,9.94236294940602
17519238,Pygo1,72135,ENSMUSG00000034910,-0.12073964033422,8.61385735875673,0.0607026108407277,0.363374673414108,-1.08729215217736,8.64524422217482,8.57580936463991
17339934,Morn2,378462,ENSMUSG00000045257,-0.135963646797845,7.86448417330518,0.0607156918949694,0.363374673414108,-1.09882652886576,7.98309097583509,7.99169041582707
17302238,Elf1,13709,ENSMUSG00000036461,0.0942604508521558,10.462842969612,0.0607908683232255,0.36358978378952,1.06751804050302,10.3542454693473,10.5275179953554
17279789,Cenpo,52504,ENSMUSG00000020652,-0.100233788379766,7.82847081493845,0.060821214516306,0.36358978378952,-1.0719471572379,7.82260524938487,7.71249723005156
17342507,Gm10012,100043160,NA,0.105417531693803,9.77347705221344,0.060842128336455,0.36358978378952,1.07580569531979,9.81708267218449,9.88217230162133
17509288,Wwc2,52357,ENSMUSG00000031563,-0.0971233887202452,10.1116200315324,0.0608979397157525,0.363833118395947,-1.0696385664627,10.0616538541253,9.96269590579347
17478263,Tmem86a,67893,ENSMUSG00000010307,-0.0898334066867807,8.44791325379674,0.0609405360464083,0.363924391392681,-1.06424728280178,8.52662897849976,8.32989458665146
17370103,Hspa5,14828,ENSMUSG00000026864,0.104135105638351,8.7877658699924,0.0610922754697835,0.364632702339706,1.07484982577814,8.63079885369406,8.78035997833965
17536264,Pcyt1b,236899,ENSMUSG00000035246,-0.142137560068912,6.49191629231236,0.0611551449000522,0.364902138835194,-1.10353895677433,6.54566850023021,6.40426901402839
17326266,Senp7,66315,ENSMUSG00000052917,-0.119013976271818,8.87290264724641,0.061172322964834,0.364902138835194,-1.08599237694564,8.91592633303049,8.8966217957727
17382557,Uap1l1,227620,ENSMUSG00000026956,-0.0898022831812746,7.50308440396522,0.0611929463171493,0.364902138835194,-1.06422432386178,7.56062256061453,7.43802817298284
17320967,Amigo2,105827,ENSMUSG00000048218,-0.133932137672597,9.31502673340896,0.0611979652097187,0.364902138835194,-1.09728032185609,9.50480400201453,9.25324781231699
17373680,Pamr1,210622,ENSMUSG00000027188,-0.23038137480661,8.07577476039022,0.0612293896463431,0.364908997825561,-1.17314502781033,8.24334067754315,8.11109855721081
17359516,4933411K16Rik,66765,ENSMUSG00000090369,-0.158200255691261,6.78234692682144,0.0612694254726042,0.365057350436992,-1.11589420513155,6.98138546018513,6.69955114740015
17359055,Exoc6,107371,ENSMUSG00000053799,-0.117428602193163,9.34498574496446,0.0613000607504049,0.365135919496938,-1.08479963802757,9.46357567929105,9.3906563219776
17264031,Gm12279,100503292,NA,0.148881595567499,5.88501144426909,0.0614506285269632,0.365775383185062,1.1087096461851,5.77375932257486,5.92409006663884
17370124,Cutal,77996,ENSMUSG00000026870,-0.173090084230441,6.78856483169137,0.0614884156180748,0.365909956876063,-1.12747081106309,6.89344492818285,6.72280147647166
17401061,A230001M10Rik,319951,NA,0.174272818786558,7.12514611547449,0.0616012549023794,0.366264882150097,1.12839550090263,7.18903360716557,7.04280224856734
17332166,Donson,60364,ENSMUSG00000022960,0.12792986462923,7.38244709025606,0.0616088313402184,0.366264882150097,1.09272461594824,7.30676767390609,7.48205887468713
17409053,Ahcyl1,229709,ENSMUSG00000027893,-0.101727642742429,10.4876252827813,0.0616332532045171,0.366319732495388,-1.07305769150679,10.615004492777,10.4427933593735
17270082,Hdac5,15184,ENSMUSG00000008855,0.11109594594947,9.5065206107629,0.0616527454500266,0.366345263634161,1.08004838569986,9.3777229498372,9.53686201232001
17272530,Srsf2,20382,ENSMUSG00000034120,0.1102048228159,11.2040971001065,0.0619805139906395,0.367763919468583,1.07938146795835,11.0035623826253,11.3102889385204
17541986,Atp11c,320940,ENSMUSG00000062949,-0.0978468581185634,9.27415396097288,0.0619852116655641,0.367763919468583,-1.07017509345723,9.24438517558753,9.20371373801955
17518818,Vps13c,320528,ENSMUSG00000035284,-0.0854509522885643,9.37620113717117,0.0619861050061539,0.367763919468583,-1.06101933904779,9.36683488735764,9.24060861603314
17442149,P2rx4,18438,ENSMUSG00000029470,-0.132553368174333,9.50608653045511,0.0619982813589547,0.367763919468583,-1.09623216275388,9.62027467272749,9.70985520122033
17435267,Nupl2,231042,ENSMUSG00000048439,0.123995448376395,7.69561001481558,0.0620366374793603,0.367817203572089,1.0897486741107,7.78591933316028,7.9056133665449
17332645,Zbtb21,114565,ENSMUSG00000046962,0.119424097239062,9.12868986557201,0.0620531060594296,0.367817611943612,1.08630114043593,9.0712962540058,9.20077545304934
17516074,Esam,69524,ENSMUSG00000001946,0.0934071426472212,10.6583349357496,0.0621470042460939,0.368283636027676,1.0668868242449,10.5267902776617,10.7384634526184
17406514,Fcrls,80891,ENSMUSG00000015852,0.185557221616826,7.17624066233321,0.0621976883520277,0.368402868084111,1.13725613835558,7.07976270276395,6.96833558719138
17213319,Snord11,100217421,NA,0.16218455139512,8.51756393246639,0.0622807434780034,0.368532617335353,1.11898023326352,8.37532201260498,8.39002510147213
17283976,Dio3os,353504,ENSMUSG00000097758,-0.106201533861237,6.30077777094365,0.0623112306161001,0.368622536555172,-1.07639047809625,6.47403343631148,6.25034241739373
17496800,Vkorc1,27973,ENSMUSG00000096145,0.0974854046758118,9.9754042160066,0.0623948231444652,0.368935982718573,1.06990700490897,9.91704086881876,10.0062844070015
17521902,Ip6k2,76500,ENSMUSG00000032599,0.176253941941349,8.99671855784172,0.0624575384772405,0.369216253082598,1.12994608920637,8.69474391712309,9.08512838993807
17353796,Taf7,24074,ENSMUSG00000051316,0.0836751250899184,6.58043808186726,0.0625377062700022,0.369406462024348,1.05971412360662,6.65484683505723,6.70485785627388
17443596,Actl6b,83766,ENSMUSG00000029712,0.0902565078982729,5.70977896032545,0.0625634600416659,0.369406462024348,1.06455944187638,5.64562997238529,5.76843242959912
17427860,Acot11,329910,ENSMUSG00000034853,-0.0967299880056371,6.92479601309107,0.0625663327848929,0.369406462024348,-1.06934693226605,7.05268589525309,6.82239910323917
17277424,Ttll5,320244,ENSMUSG00000012609,0.0846858474190615,8.68037190146885,0.0625970684220204,0.369497435957308,1.06045679754089,8.62839500570333,8.73101986096208
17362595,Fads2,56473,ENSMUSG00000024665,-0.109138221653748,10.9576256598414,0.0626461295406699,0.369629857230525,-1.07858376364321,11.0411554124801,11.064490047797
17306147,Ndrg2,29811,ENSMUSG00000004558,-0.0936842529855806,11.3064845210715,0.0627286122270068,0.369868961133861,-1.06709176968092,11.4481117727307,11.2392512426049
17242535,Syde1,71709,ENSMUSG00000032714,-0.0943076413177675,9.85931233882816,0.0628655435281883,0.370383289639596,-1.06755295952324,9.81912737861799,9.76523169584117
17516192,Olfr914,258782,ENSMUSG00000047050,-0.26839892164058,7.14046460051579,0.0628700552206923,0.370383289639596,-1.2044703849946,7.2132600781563,6.91572009353313
17510707,Lsm6,78651,ENSMUSG00000031683,0.0900852630646298,9.46135300162425,0.0629138422253512,0.370550694973501,1.06443308843337,9.48193161150758,9.49763353315126
17513026,9430091E24Rik,434350,NA,-0.166214132407543,7.25534219008662,0.0629936751197609,0.370930270178817,-1.12211001765847,7.37755562075922,7.25488830627988
17490532,Scaf1,233208,ENSMUSG00000038406,0.090987148570882,8.50812103954542,0.0630249679317436,0.37098556141991,1.06509871552438,8.4712545366899,8.54122978308904
17249787,Gpx3,14778,ENSMUSG00000018339,-0.0898067935070763,9.22546376854715,0.063033843264444,0.37098556141991,-1.06422765097236,9.23328579982583,9.11554859191479
17373781,Lmo2,16909,ENSMUSG00000032698,0.0971599821647224,8.10175665020893,0.06307814967178,0.371151488007411,1.06966569780703,8.12150599867819,8.15365984171526
17440136,Mtf2,17765,ENSMUSG00000029267,0.0980909316272829,8.18280584843003,0.0631120657785632,0.371151488007411,1.07035615978014,8.05004859887041,8.1376638526778
17247933,2810471M01Rik,72818,ENSMUSG00000084966,-0.130688086592722,5.89871274898162,0.0631434343205183,0.371151488007411,-1.09481574396138,5.87416222214957,5.97342692380469
17288952,Tmem161b,72745,ENSMUSG00000035762,0.0858418901944962,9.12263818472583,0.0632846321781606,0.371467991049533,1.06130689038167,9.13447023914096,9.12959181760315
17227828,Pla2g4a,18783,ENSMUSG00000056220,-0.130726033188997,8.37411070216326,0.063346036446185,0.371467991049533,-1.09484454081465,8.36039551128297,8.19081353040959
17405274,Ccna1,12427,ENSMUSG00000027793,0.285723138547125,8.46289895391348,0.0633485613668973,0.371467991049533,1.21902113448057,8.33024709629116,8.59896508012582
